,oid,Id,Sentence,Flag,labels
492,492,63320_199303_492,"Tackling waiting lists through access to private hospitals  For hospital care, the way forward is to better integrate the services offered by the public and private hospital systems, by looking for opportunities for the most effective use of resources.",,3
493,493,63320_199303_493,This approach is in sharp contrast to the Opposition's health policy which would run down the public hospital system by removing $13 billion in funding and shifting resources to the private system.,,7
494,494,63320_199303_494,Labor's approach is to recognise the strengths of both systems.,,3
495,495,63320_199303_495,Good health policy should seek to use the resources of all our hospitals - both public and private hospitals - as efficiently as possible.,,3
496,496,63320_199303_496,Appropriate and responsive patient care demands this.,,1
497,497,63320_199303_497,And this is what Labor's health policy achieves.,,1
498,498,63320_199303_498,Labor will allocate $25 million a year to contract the treatment of public patients in private hospitals.,,7
499,499,63320_199303_499,The focus will be on those people needing elective surgery.,,1
500,500,63320_199303_500,This is in addition to the $70 million program to address waiting lists in public hospitals.,,7
501,501,63320_199303_501,All private hospitals can participate.,,1
502,502,63320_199303_502,"The scheme will not, however, interfere with the right of each private hospital to choose whom it admits and what services it provides.",,3
503,503,63320_199303_503,"For example, the Australian Catholic Health Care Association, which represents Catholic hospitals, has indicated that they would be interested in treating pensioners who are waiting for elective surgery on this basis.",,3
504,504,63320_199303_504,This initiative will mean there will be opportunities for better utilisation of private hospitals' facilities.,,5
505,505,63320_199303_505,It will mean that waiting times for elective surgery will fall.,,3
506,506,63320_199303_506,It will mean that the right of Australians to health care will be upheld.,,3
507,507,63320_199303_507,Better integration of public and private resources requires better planning and better coordination of the development of services and facilities.,,3
508,508,63320_199303_508,Labor has allocated more than $115 million over the next five years to assist States and Territories to develop statewide hospital capital plans to ensue hospital services can meet changing community needs.,,7
509,509,63320_199303_509,"Importantly, private hospital facilities will be part of the planning process, this means that decisions to how public funds should be spent and where public facilities should be placed will be influenced by the availability of private health resources.",,6
510,510,63320_199303_510,Expanding patients' access to palliative care -- many patients in hospitals are recovering from an illness or have a terminal illness.,,1
511,511,63320_199303_511,Their needs are different from those of patients in hospital for emcigency treatment or short stays.,1.0,1
512,512,63320_199303_512,It is essential that the best care and the right care is provided for this group of patients.,1.0,1
513,513,63320_199303_513,An acute hospital bed in often not the best place to care for people who are dying.,1.0,1
514,514,63320_199303_514,It is often better that services are available in a non-hospital environment such as a hospice.,1.0,1
515,515,63320_199303_515,The Medicare Incentives Package seeks to ensure this.,,3
516,516,63320_199303_516,"Under Labor, this program has provided substantial funding to the States and Territories to improve access to post-acute and palliative care.",,3
517,517,63320_199303_517,Many private hospitals provide palliative care to patients with terminal illnesses.,,1
518,518,63320_199303_518,Hospitals run by religious groups in particular have a well deserved reputation for excellent and dignified care.,1.0,1
519,519,63320_199303_519,Labor will increase funding for palliative care to expand the availability of these services.,,6
520,520,63320_199303_520,Funding be extended to palliative care services in private hospitals to majdmise the use of Australia's hospital resources.,,6
521,521,63320_199303_521,Labor will provide an additional $55 Bullion over the next four years to expand post-acute and palliative care and to encourage private hospitals to participate in this expansion.,,7
522,522,63320_199303_522,This will mean that public patients in need of this special care may be treated in public or private hospitals as appropriate.,,3
523,523,63320_199303_523,There is clear evidence that low income families and individuals do not have equal access to basic dental care.,1.0,1
524,524,63320_199303_524,The result of this is that these groups are twice as likely to have then-teeth extracted than the rest of me community.,1.0,1
525,525,63320_199303_525,Labor will implement a Commonwealth Dental Health Program to improve ACCESS to emergency and basic dental care for low-income families and individuals at a cost of $278 million over four years.,,7
526,526,63320_199303_526,All Health Card holders will be eligible.,,1
527,527,63320_199303_527,"This includes pensioners, unemployed people and low income working families.",,1
528,528,63320_199303_528,About two million people will be eligible.,,1
529,529,63320_199303_529,"The program will include preventativc treatment, fillings, root canal work, x-rays, extractions and abscess draining.",,7
530,530,63320_199303_530,The services will be provided by community dental dinics and participating private dentists.,,3
531,531,63320_199303_531,"With a new dental program alongside Medicare and the Pharmaceutical Benefits Scheme, Labor will provide a total health package for low income families and individuals.",,6
532,532,63320_199303_532,Labor will continue its strong support for measures to improve women's health.,,4
533,533,63320_199303_533,The National Women's Health Program is currently being reviewed to ensure that it is responsive to the health needs of women.,,6
534,534,63320_199303_534,"The program will be funded for a further 12 months at a cost of $6.4 million, pending the outcome of the review.",,7
535,535,63320_199303_535,Labor will extend also Medicare to cover bone densitometry tests for women at risk of osteoporosis.,,6
536,536,63320_199303_536,Labor will provide $4 million over two years to fund projects which contribute to best practice in health workplaces.,,3
537,537,63320_199303_537,The projects will focus on sharing information about improved work methods.,,1
538,538,63320_199303_538,It will provide valuable information about how productivity benefits are best achieved and shared between employers and employees.,,3
539,539,63320_199303_539,Our aim is to help workplaces provide the best possible health services to the community.,,6
540,540,63320_199303_540,"In total, we will commit a further $499.4 million to these health programs over the next four years.",,7
541,541,63320_199303_541,These costs will be offset in large part by further measures to limit over-servicing of medical services.,,4
542,542,63320_199303_542,The cornerstone of Labor's retirement incomes policy is an adequate age pension for those most in need.,,6
543,543,63320_199303_543,Labor has also extended fringe benefits to all age pensioners and introduced the Superannuation Guarantee Chary to improve access to higher income in retirement. ,,3
544,544,63320_199303_544,Labor now undertakes to improve the position of all pensioners with an easing of assets test and the extension of concession of pharmaceuticals.,,6
545,545,63320_199303_545,The recent decline in interest rates has meant that some retirees have suffered from a reduction in their nominal income but they still do not get any pension because of their relatively high LEVEL of assets.,1.0,1
546,546,63320_199303_546,Labor has heard the concerns of retirees who have suffered dramatic falls in interest rates recently.,1.0,1
547,547,63320_199303_547,"From September 1993, the pension assets test withdrawal rate will be cased from $104 per year for each $1000 of assets above the threshold to $78 per year.",,7
548,548,63320_199303_548,This means that many retirees with assets above the assets threshold will either get more pension or qualify for the pension for the first time.,,5
549,549,63320_199303_549,"This initiative will help over 40,000 non-pensioner and part-pensioner retirees at an annual cost OF $44 million.",,6
550,550,63320_199303_550,Current eligibility for concessional pharmaceuticals and bearing aids is limited to pensioners.,1.0,1
551,551,63320_199303_551,Pensioners are able to purchase drugs covered under the Pharmaceutical Benefits Scheme for $2.60 per item and receive the offsetting Pharmaceutical Allowance of $2.60 a week.,1.0,1
552,552,63320_199303_552,Prescription items are free for pensioners above a safety net OF $135.20.,1.0,1
553,553,63320_199303_553,Labor will introduce a new Seniors Health Card from April 1994 for all older people of age pension qualifying age whose taxable incomes are below the pension cut-out point.,,6
554,554,63320_199303_554,"This new Seniors Health Card will entitle low  income non-pensioners to pharmaceuticals at the same price paid by pensioners, that is $2,60 per item.",,7
555,555,63320_199303_555,The same safety net provisions will also apply.,,1
556,556,63320_199303_556,"This will mean a saving for low income older people of over $200 per year, and  concessional hearing aids.",,3
557,557,63320_199303_557,This will give non-pensioner retirees access to bearing aids and batteries through hearing centres of Australian Hearing Services for a small annual fee of $25 to cover maintenance and repairs.,,7
558,558,63320_199303_558,"Nearly 200,000 older Australian will benefit from the Seniors Health Card at a total of yearly cost of $61 million.",,7
559,559,63320_199303_559,"Provisional age pension for long-term unemployed aged 60 years and over:  As part of the seventh Accord between the Government and the ACTU, Labor decided that unemployed people aged 60 and over and who have been unemployed for 12 months or more will not have to continue to meet the work test.",,7
560,560,63320_199303_560,"These people, now about 20,000, will have the option of continuing to seek work and receive unemployment payments or to transfer to a Provisional Age Pension.",,6
561,561,63320_199303_561,"If they chose the pension option, many of them will also benefit from the more generous pension income and assets tests.",,1
562,562,63320_199303_562,Labor will review the appropriatcness of the program in the light of developments in the economy.,,3
563,563,63320_199303_563,This initiative will cost $6.6 million in a full year.,,7
564,564,63320_199303_564,Labor's latest move to respond to the special needs of disadvantaged older Australians stands in stark contrast to the policy of the Coalition which would make women wait until 65 years of age for the age pension instead of their current entitlement at 60 years.,,3
565,565,63320_199303_565,"Recognising that income and housing are equally required for a secure and comfortable retirement, Labor will permit part of the deposit on owner occupied dwellings to be funded from the home buyers superannuation account,  Labor's Superannuation Guarantee provides steadily growing employer funded superannuation to enhance the comfort and security of retirement for Australians.",,3
566,566,63320_199303_566,Already Australians have over $150 billion in their superannuation retirement accounts.,1.0,1
567,567,63320_199303_567,By the end of the decade this fund will have increased to well over $400 billion as the Guarantee rises towards 12 per cent of employment incomes.,1.0,1
568,568,63320_199303_568,"For most people, however, a debt free home is as important a part of retirement security as superannuation income.",1.0,1
569,569,63320_199303_569,"Labor will therefore permit all Australians to draw whichever is the greater of $10,000 (indexed) or 75 per cent of the vested benefit from their superannuation savings as a deposit on the purchase of their home.",,7
570,570,63320_199303_570,"The withdrawal can only be made for the purchase of one property and only at the time of purchase, must be towards a deposit on a home to be purchased for occupation by the holder of the superannuation account, and would be subject to the consent of their superannuation fond.",,1
571,571,63320_199303_571,The indexed value of the withdrawal would be deductible from the home buyers Reasonable Benefit Limit.,,1
572,572,63320_199303_572,The withdrawal must comprise less than 50 percent of the deposit on the home.,,1
573,573,63320_199303_573,Last year the Government committed more than $260 million to the cultural sector in direct funding.,,7
574,574,63320_199303_574,"In addition it provided assistance through tax incentives, national programs and industry development.",1.0,1
575,575,63320_199303_575,"Particular measures included the national performing arts touring scheme, Playing Australia, increased funding for dance through the Australia Council and provision for substantially more recipients under the Australian Artists Creative Fellowships Scheme for senior Artists.",1.0,1
576,576,63320_199303_576,"The Government also announced that it would provide more than $250 million for film production through the Australian Film Finance Corporation and the Australian Him Commission over the next four years, thus enabling the industry to plan future activity in an atmosphere of stability.",,7
577,577,63320_199303_577,The next Labor Government will continue this process of expanding the dimensions of Australia's cultural life.,,4
578,578,63320_199303_578,"It will continue to protect and conserve the nation's heritage, to integrate the nation's diversity with the cultural process, to inspire the highest possible standards of achievement and excellence in all fields of cultural endeavour and to promote Australian culture internationally.",,4
579,579,63320_199303_579,It will also continue to promote the importance of the cultural industry in the Australian and international economy.,,3
580,580,63320_199303_580,"During the life of the Labor Government, there have been dramatic changes in the cultural industry.",1.0,1
581,581,63320_199303_581,It now employs many more people and produces higher quality and more varied product.,1.0,1
582,582,63320_199303_582,Its links with other sections such as education and tourism are increasingly important.,1.0,1
583,583,63320_199303_583,"We now have an industry which generates $14 billion per annum and employs 200,000 people.",1.0,1
584,584,63320_199303_584,"The Government is committed to ensuring that the industry continues this growth, while at the same time reflecting Australia's identity and remaining responsive to audience demands. '",,3
585,585,63320_199303_585,We will shortly announce details of new measures in the cultural area.,1.0,1
586,586,63320_199303_586,The cost to the Budget will be an additional $75 million over four years.,,7
587,587,63320_199303_587,TRANSPORTATION .,1.0,1
588,588,63320_199303_588,"To develop a truly nationally integrated transport system we will immediately establish a National Transport Planning Task Force, We are also introducing the next stage of the shippmg reforms which wUl see Australian shipping be among the most efficient and safe in the world.",,3
589,589,63320_199303_589,All transport models now have new national structures which are increasingly responsive to competitive pressures and to customer demand.,1.0,1
590,590,63320_199303_590,WE are building a major national rail highway through the National Rail Corporation- WE have upgraded the national road highway and have developed a highly competitive aviation industry.,,3
591,591,63320_199303_591,Our waterfronts are much more productive while we have an increasingly efficient coastal shipping industry.,1.0,1
592,592,63320_199303_592,The record is a proud one.,1.0,1
593,593,63320_199303_593,"For example, domestic air fares have fallen by about 20 per cent since the end of 1990, productivity has more than doubled on the waterfront and significant productivity improvements will occur in rail as a result of the substantial investment that is occurring and the new enterprise agreement.",,1
594,594,63320_199303_594,But more needs to be done both to further improve the efficiency of each link in the transport chain and particularly to integrate the whole transpoit system more fully.,,6
595,595,63320_199303_595,Programs which have been introduced to effect reform on a sector by sector basis are now sufficiently advanced to provide a foundation for the development of a more folly integrated national transport system.,,7
596,596,63320_199303_596,Such a system will deliver the Australian economy even greater transport efficiencies and benefits.,,6
597,597,63320_199303_597,The achievement of this objective is the foundation of the Government's fifth term transpoit strategy.,,1
598,598,63320_199303_598,The Government's plan is to have a nationally coordinated and highly efficient transpoit system TO serve us well into the twenty first century.,,6
599,599,63320_199303_599,"To this end, we will immediately establish a National Transport Planning Task Force (NTPT).",,3
600,600,63320_199303_600, The NTPT will be required to investigate specifically:  the adequacy of Australia's national transport infrastructure and institutional  arrangements to meet the needs of Australia's freight/passenger demands into the 21st century; and  priorities for national transport infrastructure investment into the longer term.,,6
601,601,63320_199303_601,In investigating these issues the task force will have regard to : current and forecast demand for freight and passenger services;  adequacy/efficiency of internal links in the national transport system;  roles/responsibilities and necessary collaborative arrangements between the three levels of government;  the social and environmental impact of the transport system; and  maintenance and enhancement of safety standards.,,6
602,602,63320_199303_602,"The NTPTS investigation will run parallel with continuing reform programs in aviation, rail, road, THE waterfront, and shipping.",,7
603,603,63320_199303_603,Its findings will assist governments and industry to develop investment strategies and to make well informed decisions on appropriate means of meeting the future transport task.,,6
604,604,63320_199303_604,It is critical that investment be coordinated with a national focus in mind.,1.0,1
605,605,63320_199303_605,"The efficiency of Australian shipping is to be further improved under a new reform package aimed at substantial cost savings through streamlining of crewing arrangements, while maintaining the industry's high level of ship standards and safety.",,3
606,606,63320_199303_606,"The industry will meet the bulk of labour adjustment costs, with the Government assisting early flow-on of reform gains by contributing up to $253 million towards voluntary retirement packages and training.",,7
607,607,63320_199303_607,The Prices Surveillance Authority will be asked to extend monitoring of coastal freight rates untfl mid 1996 to ensure benefits continue to flow to users.,,7
608,608,63320_199303_608,Existing fiscal incentives for investment in technologically advanced ships will continue to be available until 1997.,,7
609,609,63320_199303_609,The planned review of legislation regulating international shipping services in part of the Trade Practices Act will be advanced to commence in Apr 1993 with the prime aim of ensuring that it is effectively meeting the interest of Australian shippers and the nation.,,7
610,610,63320_199303_610,The cost of the shipping reforms will be $26.7 million over the four years to 1995-96.,,7
