,oid,Id,sentence,Flag,context,labels
265,265,63320_199003_265,There is also increasing concern that our undergraduate and graduate programs in science and technology are not always of world class - thereby jeopardising the future quality and performance of the public and private institutions in which graduates are employed.,1.0,"This makes it difficult to establish the concentrations and networks of researchers - and the expensive facilities and equipment - needed in many research fields to keep pace with the rapid scientific and technological change occurring internationally. Indeed, there is widespread agreement amongst Australian scientists that, even in traditional areas of strength, Australian laboratories are finding it increasingly difficult to maintain world class research.",1
266,266,63320_199003_266,"These concerns were brought out strongly at the first meeting of the Prime Minister's Science Council, as was the urgent need to take steps to remedy them.",1.0,"Indeed, there is widespread agreement amongst Australian scientists that, even in traditional areas of strength, Australian laboratories are finding it increasingly difficult to maintain world class research. There is also increasing concern that our undergraduate and graduate programs in science and technology are not always of world class - thereby jeopardising the future quality and performance of the public and private institutions in which graduates are employed.",1
267,267,63320_199003_267,Co-operative Research Centres.,1.0,"There is also increasing concern that our undergraduate and graduate programs in science and technology are not always of world class - thereby jeopardising the future quality and performance of the public and private institutions in which graduates are employed. These concerns were brought out strongly at the first meeting of the Prime Minister's Science Council, as was the urgent need to take steps to remedy them.",1
268,268,63320_199003_268,To address these concerns the Government will establish a major new program to enable outstanding research groups to join together to build a series of world class Co-operative Research Centres.,,"These concerns were brought out strongly at the first meeting of the Prime Minister's Science Council, as was the urgent need to take steps to remedy them. Co-operative Research Centres.",3
269,269,63320_199003_269,"The program has been developed by the Chief Scientist, Professor Ralph Slatyer, following an examination of major research programs in other countries and consultations with leading figures from the Australian technology community, including members of the Prime Minister's Science Council.",,Co-operative Research Centres. To address these concerns the Government will establish a major new program to enable outstanding research groups to join together to build a series of world class Co-operative Research Centres.,2
270,270,63320_199003_270,The program will play a vital role in ensuring that Australia will benefit from the combined strength of the nation's science and technology resources.,,"To address these concerns the Government will establish a major new program to enable outstanding research groups to join together to build a series of world class Co-operative Research Centres. The program has been developed by the Chief Scientist, Professor Ralph Slatyer, following an examination of major research programs in other countries and consultations with leading figures from the Australian technology community, including members of the Prime Minister's Science Council.",6
271,271,63320_199003_271,It will help ensure that Australian research and research training will remain at the forefront in those areas of greatest importance to this country.,,"The program has been developed by the Chief Scientist, Professor Ralph Slatyer, following an examination of major research programs in other countries and consultations with leading figures from the Australian technology community, including members of the Prime Minister's Science Council. The program will play a vital role in ensuring that Australia will benefit from the combined strength of the nation's science and technology resources.",6
272,272,63320_199003_272,"The basic approach will be to relocate and link outstanding university, CSIRO and other research groups, whenever it is possible and appropriate, into Co-operative Research Centres with facilities concentrated at the one location.",,The program will play a vital role in ensuring that Australia will benefit from the combined strength of the nation's science and technology resources. It will help ensure that Australian research and research training will remain at the forefront in those areas of greatest importance to this country.,6
273,273,63320_199003_273,Each participating group will retain its separate institutional affiliation but the Centres will constitute integrated collaborative research teams.,,"It will help ensure that Australian research and research training will remain at the forefront in those areas of greatest importance to this country. The basic approach will be to relocate and link outstanding university, CSIRO and other research groups, whenever it is possible and appropriate, into Co-operative Research Centres with facilities concentrated at the one location.",6
274,274,63320_199003_274,"Supplementing this approach will be the development of research consortia and information networks, so that laboratories or researchers not in close physical proximity can also participate in the program.",,"The basic approach will be to relocate and link outstanding university, CSIRO and other research groups, whenever it is possible and appropriate, into Co-operative Research Centres with facilities concentrated at the one location. Each participating group will retain its separate institutional affiliation but the Centres will constitute integrated collaborative research teams.",1
275,275,63320_199003_275,The work of the Centres will be focussed on challenging research fields and areas which underpin existing or emerging industry sectors.,,"Each participating group will retain its separate institutional affiliation but the Centres will constitute integrated collaborative research teams. Supplementing this approach will be the development of research consortia and information networks, so that laboratories or researchers not in close physical proximity can also participate in the program.",1
276,276,63320_199003_276,"In the establishment of each Centre, the management of Universities, CSIRO and other research organizations will be strongly encouraged to seek the involvement of State Government bodies and particularly industrial firms to provide a commercial focus where necessary.",,"Supplementing this approach will be the development of research consortia and information networks, so that laboratories or researchers not in close physical proximity can also participate in the program. The work of the Centres will be focussed on challenging research fields and areas which underpin existing or emerging industry sectors.",2
277,277,63320_199003_277,Wherever possible the Centres will be located on or adjacent to university campuses.,,"The work of the Centres will be focussed on challenging research fields and areas which underpin existing or emerging industry sectors. In the establishment of each Centre, the management of Universities, CSIRO and other research organizations will be strongly encouraged to seek the involvement of State Government bodies and particularly industrial firms to provide a commercial focus where necessary.",1
278,278,63320_199003_278,This will enable non-university staff to participate in undergraduate and research training.,,"In the establishment of each Centre, the management of Universities, CSIRO and other research organizations will be strongly encouraged to seek the involvement of State Government bodies and particularly industrial firms to provide a commercial focus where necessary. Wherever possible the Centres will be located on or adjacent to university campuses.",2
279,279,63320_199003_279,It will facilitate the establishment of strong graduate schools in the universities and will enable students to benefit from contact with many outstanding researchers who are at present outside the university system.,,Wherever possible the Centres will be located on or adjacent to university campuses. This will enable non-university staff to participate in undergraduate and research training.,4
280,280,63320_199003_280,There will also be benefit to these researchers from contact with students.,,This will enable non-university staff to participate in undergraduate and research training. It will facilitate the establishment of strong graduate schools in the universities and will enable students to benefit from contact with many outstanding researchers who are at present outside the university system.,4
281,281,63320_199003_281,The establishment of the Centres will also foster the development of precincts around the campuses which will become increasingly attractive as locations for research-intensive and knowledge-based firms.,,It will facilitate the establishment of strong graduate schools in the universities and will enable students to benefit from contact with many outstanding researchers who are at present outside the university system. There will also be benefit to these researchers from contact with students.,2
282,282,63320_199003_282,The Centres will be important in enabling expensive facilities and equipment to be utilised efficiently and without unnecessary duplication.,,There will also be benefit to these researchers from contact with students. The establishment of the Centres will also foster the development of precincts around the campuses which will become increasingly attractive as locations for research-intensive and knowledge-based firms.,2
283,283,63320_199003_283,"In a number of cases, it will be possible to house the Centres in common facilities, through the joint occupancy of buildings by university, CSIRO and other research staff.",,The establishment of the Centres will also foster the development of precincts around the campuses which will become increasingly attractive as locations for research-intensive and knowledge-based firms. The Centres will be important in enabling expensive facilities and equipment to be utilised efficiently and without unnecessary duplication.,3
284,284,63320_199003_284,In the longer term the program will provide opportunities for new approaches to the design and siting of buildings so as to maximise the possibilities of colocation and of changing usage patterns as circumstances change in the future.,,"The Centres will be important in enabling expensive facilities and equipment to be utilised efficiently and without unnecessary duplication. In a number of cases, it will be possible to house the Centres in common facilities, through the joint occupancy of buildings by university, CSIRO and other research staff.",4
285,285,63320_199003_285,The scale of the program.,1.0,"In a number of cases, it will be possible to house the Centres in common facilities, through the joint occupancy of buildings by university, CSIRO and other research staff. In the longer term the program will provide opportunities for new approaches to the design and siting of buildings so as to maximise the possibilities of colocation and of changing usage patterns as circumstances change in the future.",1
286,286,63320_199003_286,"To ensure that the program has maximum impact on Australian research and research training, it will commence immediately and result in fifty Centres being established over the next five years.",,In the longer term the program will provide opportunities for new approaches to the design and siting of buildings so as to maximise the possibilities of colocation and of changing usage patterns as circumstances change in the future. The scale of the program.,7
287,287,63320_199003_287,"The first fifteen Centres will be started during, 1990-91 and the remainder in the following years.",,"The scale of the program. To ensure that the program has maximum impact on Australian research and research training, it will commence immediately and result in fifty Centres being established over the next five years.",7
288,288,63320_199003_288,Each Centre will build up to full strength over a period of about two years.,,"To ensure that the program has maximum impact on Australian research and research training, it will commence immediately and result in fifty Centres being established over the next five years. The first fifteen Centres will be started during, 1990-91 and the remainder in the following years.",1
289,289,63320_199003_289,"It is expected that the average size of each Centre will be about twenty full-time researchers, although individual Centres will vary above and below this figure, the scale depending on the requirements in particular research fields.",,"The first fifteen Centres will be started during, 1990-91 and the remainder in the following years. Each Centre will build up to full strength over a period of about two years.",7
290,290,63320_199003_290,"The average cost of each Centre, when fully established, will be of the order of $4 million per year.",,"Each Centre will build up to full strength over a period of about two years. It is expected that the average size of each Centre will be about twenty full-time researchers, although individual Centres will vary above and below this figure, the scale depending on the requirements in particular research fields.",7
291,291,63320_199003_291,"The co-operating institutions will be expected to provide half the resources for each Centre, with the Government providing the other half.",,"It is expected that the average size of each Centre will be about twenty full-time researchers, although individual Centres will vary above and below this figure, the scale depending on the requirements in particular research fields. The average cost of each Centre, when fully established, will be of the order of $4 million per year.",6
292,292,63320_199003_292,The institutions' contribution would normally include the cost of existing staff facilities and research support.,,"The average cost of each Centre, when fully established, will be of the order of $4 million per year. The co-operating institutions will be expected to provide half the resources for each Centre, with the Government providing the other half.",7
293,293,63320_199003_293,"When the program is fully established, the Government will therefore be contributing $100 million per year to it.",,"The co-operating institutions will be expected to provide half the resources for each Centre, with the Government providing the other half. The institutions' contribution would normally include the cost of existing staff facilities and research support.",7
294,294,63320_199003_294,"It is intended that this supplementary Government funding will be flexible and will be able to be used for staff, buildings, equipment or other research support.",,"The institutions' contribution would normally include the cost of existing staff facilities and research support. When the program is fully established, the Government will therefore be contributing $100 million per year to it.",7
295,295,63320_199003_295,Other benefits.,1.0,"When the program is fully established, the Government will therefore be contributing $100 million per year to it. It is intended that this supplementary Government funding will be flexible and will be able to be used for staff, buildings, equipment or other research support.",1
296,296,63320_199003_296,It is expected that up to 1000 additional scientists will be employed in the Centres.,,"It is intended that this supplementary Government funding will be flexible and will be able to be used for staff, buildings, equipment or other research support. Other benefits.",5
297,297,63320_199003_297,The program will therefore be a major response to the concerns of talented young Australian researchers now unable to find sufficiently challenging and rewarding jobs in this country.,,Other benefits. It is expected that up to 1000 additional scientists will be employed in the Centres.,5
298,298,63320_199003_298,The program will also provide opportunities for both junior and senior Australian researchers now overseas to return to Australia.,,It is expected that up to 1000 additional scientists will be employed in the Centres. The program will therefore be a major response to the concerns of talented young Australian researchers now unable to find sufficiently challenging and rewarding jobs in this country.,6
299,299,63320_199003_299,"The Centres will greatly help in strengthening tertiary education in Australia, particularly graduate education.",,The program will therefore be a major response to the concerns of talented young Australian researchers now unable to find sufficiently challenging and rewarding jobs in this country. The program will also provide opportunities for both junior and senior Australian researchers now overseas to return to Australia.,4
300,300,63320_199003_300,"This will contribute directly to the supply of young scientists, engineers and technologists needed for the large number of posts expected to fall vacant through retirement in the late 1990s.",,"The program will also provide opportunities for both junior and senior Australian researchers now overseas to return to Australia. The Centres will greatly help in strengthening tertiary education in Australia, particularly graduate education.",4
301,301,63320_199003_301,"The establishment of the program will also benefit researchers who do not participate directly since it will reduce pressure on research grants provided by the Australian Research Council (ARC), the National Health and Medical Research Council (NH&MRC) and other granting bodies.",,"The Centres will greatly help in strengthening tertiary education in Australia, particularly graduate education. This will contribute directly to the supply of young scientists, engineers and technologists needed for the large number of posts expected to fall vacant through retirement in the late 1990s.",2
302,302,63320_199003_302,It is expected that a number of research groups and individual researchers now funded by these bodies will have their funding requirements met through various Co-operative Research Centres.In a similar way the task of re-equipping laboratories throughout the universities and CSIRO will be assisted by the existence of the new program.,,"This will contribute directly to the supply of young scientists, engineers and technologists needed for the large number of posts expected to fall vacant through retirement in the late 1990s. The establishment of the program will also benefit researchers who do not participate directly since it will reduce pressure on research grants provided by the Australian Research Council (ARC), the National Health and Medical Research Council (NH&MRC) and other granting bodies.",5
303,303,63320_199003_303,Establishment and administration.,1.0,"The establishment of the program will also benefit researchers who do not participate directly since it will reduce pressure on research grants provided by the Australian Research Council (ARC), the National Health and Medical Research Council (NH&MRC) and other granting bodies. It is expected that a number of research groups and individual researchers now funded by these bodies will have their funding requirements met through various Co-operative Research Centres.In a similar way the task of re-equipping laboratories throughout the universities and CSIRO will be assisted by the existence of the new program.",1
304,304,63320_199003_304,"The program will be administered for the first few years by the Department of the Prime Minister and Cabinet, under the guidance of a committee drawn largely from members of the Prime Minister's Science Council.",,It is expected that a number of research groups and individual researchers now funded by these bodies will have their funding requirements met through various Co-operative Research Centres.In a similar way the task of re-equipping laboratories throughout the universities and CSIRO will be assisted by the existence of the new program. Establishment and administration.,4
305,305,63320_199003_305,It is envisaged that the Committee will issue an advertisement as soon as practicable calling for applications for funding and setting out guidelines for prospective applicants.,,"Establishment and administration. The program will be administered for the first few years by the Department of the Prime Minister and Cabinet, under the guidance of a committee drawn largely from members of the Prime Minister's Science Council.",4
306,306,63320_199003_306,A period of about six months will be allowed for applications to be submitted.,,"The program will be administered for the first few years by the Department of the Prime Minister and Cabinet, under the guidance of a committee drawn largely from members of the Prime Minister's Science Council. It is envisaged that the Committee will issue an advertisement as soon as practicable calling for applications for funding and setting out guidelines for prospective applicants.",1
307,307,63320_199003_307,This lengthy period will be allowed so that prospective participants will have time to consult in depth with prospective partners and submit well argued cases.,,It is envisaged that the Committee will issue an advertisement as soon as practicable calling for applications for funding and setting out guidelines for prospective applicants. A period of about six months will be allowed for applications to be submitted.,5
308,308,63320_199003_308,"Assessment procedures will be along similar lines to those already established by the ARC and NH&MRC, but with modified guidelines which will encourage co-operative research.",,A period of about six months will be allowed for applications to be submitted. This lengthy period will be allowed so that prospective participants will have time to consult in depth with prospective partners and submit well argued cases.,1
309,309,63320_199003_309,Funding will be approved for a period of the order of five years in the first instance.,,"This lengthy period will be allowed so that prospective participants will have time to consult in depth with prospective partners and submit well argued cases. Assessment procedures will be along similar lines to those already established by the ARC and NH&MRC, but with modified guidelines which will encourage co-operative research.",4
310,310,63320_199003_310,Continued funding will be negotiated following review and evaluation.,,"Assessment procedures will be along similar lines to those already established by the ARC and NH&MRC, but with modified guidelines which will encourage co-operative research. Funding will be approved for a period of the order of five years in the first instance.",3
311,311,63320_199003_311,The program itself will be subject to careful scrutiny in its early years to ensure that its objectives are being met.,,Funding will be approved for a period of the order of five years in the first instance. Continued funding will be negotiated following review and evaluation.,6
312,312,63320_199003_312,It will be thoroughly reviewed once all the Centres are fully operational.,,Continued funding will be negotiated following review and evaluation. The program itself will be subject to careful scrutiny in its early years to ensure that its objectives are being met.,1
313,313,63320_199003_313,FAMILY SERVICES AND URBAN TRANSPORT.,1.0,The program itself will be subject to careful scrutiny in its early years to ensure that its objectives are being met. It will be thoroughly reviewed once all the Centres are fully operational.,1
314,314,63320_199003_314,The Government now intends to provide increased support for the services that are needed by families in the outer areas of our cities.,,It will be thoroughly reviewed once all the Centres are fully operational. FAMILY SERVICES AND URBAN TRANSPORT.,4
315,315,63320_199003_315,"Of most importance, this will assist children to develop to their maximum potential and participate fully in society once they reach adulthood.",,FAMILY SERVICES AND URBAN TRANSPORT. The Government now intends to provide increased support for the services that are needed by families in the outer areas of our cities.,1
316,316,63320_199003_316,"Labor is committed, in particular, to doing more to address the root causes of disadvantage amongst children.",,"The Government now intends to provide increased support for the services that are needed by families in the outer areas of our cities. Of most importance, this will assist children to develop to their maximum potential and participate fully in society once they reach adulthood.",3
317,317,63320_199003_317,"The measures to address education disadvantage (Disadvantaged Schools Program, national literacy initiative) are one element of this (see Education Statement).",,"Of most importance, this will assist children to develop to their maximum potential and participate fully in society once they reach adulthood. Labor is committed, in particular, to doing more to address the root causes of disadvantage amongst children.",3
318,318,63320_199003_318,MARRIAGE COUNSELLING AND FAMILY MEDIATION.,1.0,"Labor is committed, in particular, to doing more to address the root causes of disadvantage amongst children. The measures to address education disadvantage (Disadvantaged Schools Program, national literacy initiative) are one element of this (see Education Statement).",1
319,319,63320_199003_319,"Disadvantage, however, also often results from family stress and breakdown.",,"The measures to address education disadvantage (Disadvantaged Schools Program, national literacy initiative) are one element of this (see Education Statement). MARRIAGE COUNSELLING AND FAMILY MEDIATION.",1
320,320,63320_199003_320,"Accordingly, the Government will increase, by $15 million over the next 3 years, its support for preventative programs such as marriage counselling and family mediation that support the family and reduce the chances of family breakdowns through factors such as child abuse, domestic violence, alcohol and drug abuse and the risk of youth homelessness.",,"MARRIAGE COUNSELLING AND FAMILY MEDIATION. Disadvantage, however, also often results from family stress and breakdown.",7
321,321,63320_199003_321,"Currently many provincial towns and rural areas are unserviced, and metropolitan services are attempting to provide coverage for a wide area.",,"Disadvantage, however, also often results from family stress and breakdown. Accordingly, the Government will increase, by $15 million over the next 3 years, its support for preventative programs such as marriage counselling and family mediation that support the family and reduce the chances of family breakdowns through factors such as child abuse, domestic violence, alcohol and drug abuse and the risk of youth homelessness.",4
322,322,63320_199003_322,Priority will be given to unserviced and underserviced rural and metropolitan areas.,,"Accordingly, the Government will increase, by $15 million over the next 3 years, its support for preventative programs such as marriage counselling and family mediation that support the family and reduce the chances of family breakdowns through factors such as child abuse, domestic violence, alcohol and drug abuse and the risk of youth homelessness. Currently many provincial towns and rural areas are unserviced, and metropolitan services are attempting to provide coverage for a wide area.",2
323,323,63320_199003_323,FAMILY RESOURCE CENTRES.,1.0,"Currently many provincial towns and rural areas are unserviced, and metropolitan services are attempting to provide coverage for a wide area. Priority will be given to unserviced and underserviced rural and metropolitan areas.",1
324,324,63320_199003_324,A large number of family and child support services is funded and delivered by all levels of government and community organisations.,,Priority will be given to unserviced and underserviced rural and metropolitan areas. FAMILY RESOURCE CENTRES.,1
325,325,63320_199003_325,"However, many disadvantaged families do not know of the existence of such services, have difficulty in gaining access to the right service or are sometimes referred to an inappropriate agency.",,FAMILY RESOURCE CENTRES. A large number of family and child support services is funded and delivered by all levels of government and community organisations.,1
326,326,63320_199003_326,We will work in close co-operation with the States and community organisations to improve the effectiveness of the services that are provided to assist disadvantaged and vulnerable families and children.,,"A large number of family and child support services is funded and delivered by all levels of government and community organisations. However, many disadvantaged families do not know of the existence of such services, have difficulty in gaining access to the right service or are sometimes referred to an inappropriate agency.",3
327,327,63320_199003_327,An important requirement is to improve co-ordination of service provision so that families and children in need of assistance are able to gain quick and easy access to the particular service that they require.,,"However, many disadvantaged families do not know of the existence of such services, have difficulty in gaining access to the right service or are sometimes referred to an inappropriate agency. We will work in close co-operation with the States and community organisations to improve the effectiveness of the services that are provided to assist disadvantaged and vulnerable families and children.",1
328,328,63320_199003_328,"To assist this process, the Government will provide $15 million for the establishment of Family Resource Centres.",,We will work in close co-operation with the States and community organisations to improve the effectiveness of the services that are provided to assist disadvantaged and vulnerable families and children. An important requirement is to improve co-ordination of service provision so that families and children in need of assistance are able to gain quick and easy access to the particular service that they require.,7
329,329,63320_199003_329,"Such centres will work closely with existing community organisations, provide a focal point for existing family support services at neighbourhood and wider regional levels, and assist the planning of future service provision.",,"An important requirement is to improve co-ordination of service provision so that families and children in need of assistance are able to gain quick and easy access to the particular service that they require. To assist this process, the Government will provide $15 million for the establishment of Family Resource Centres.",7
330,330,63320_199003_330,"Over the next 3 years the Government will progressively establish at least 15 Family Resource Centres located in areas of population growth, such as outer metropolitan areas, where the need is greatest.",,"To assist this process, the Government will provide $15 million for the establishment of Family Resource Centres. Such centres will work closely with existing community organisations, provide a focal point for existing family support services at neighbourhood and wider regional levels, and assist the planning of future service provision.",6
331,331,63320_199003_331,OUTSIDE SCHOOL HOURS CARE (OSHC).,1.0,"Such centres will work closely with existing community organisations, provide a focal point for existing family support services at neighbourhood and wider regional levels, and assist the planning of future service provision. Over the next 3 years the Government will progressively establish at least 15 Family Resource Centres located in areas of population growth, such as outer metropolitan areas, where the need is greatest.",1
332,332,63320_199003_332,The Outside School Hours Care component of the Children Services Program will be extended to provide facilities for adolescents aged 11-16 years in disadvantaged areas.,,"Over the next 3 years the Government will progressively establish at least 15 Family Resource Centres located in areas of population growth, such as outer metropolitan areas, where the need is greatest. OUTSIDE SCHOOL HOURS CARE (OSHC).",2
333,333,63320_199003_333,Current OSHC services are aimed at 5-12 year olds and generally don't provide activities suitable for older children and adolescents.,,OUTSIDE SCHOOL HOURS CARE (OSHC). The Outside School Hours Care component of the Children Services Program will be extended to provide facilities for adolescents aged 11-16 years in disadvantaged areas.,1
334,334,63320_199003_334,"As a result, adolescents aged 13-16 years often have no appropriately supervised activities after school, with the consequent greater risk of drug abuse, petty crime, vandalism and physical abuse.",,The Outside School Hours Care component of the Children Services Program will be extended to provide facilities for adolescents aged 11-16 years in disadvantaged areas. Current OSHC services are aimed at 5-12 year olds and generally don't provide activities suitable for older children and adolescents.,1
335,335,63320_199003_335,"The Government will allocate over $9 million for extension of the OSHC to provide more appropriate activities for older children such as supervised sporting activities, and drop-in centres with facilities for homework and media/art workshops.",,"Current OSHC services are aimed at 5-12 year olds and generally don't provide activities suitable for older children and adolescents. As a result, adolescents aged 13-16 years often have no appropriately supervised activities after school, with the consequent greater risk of drug abuse, petty crime, vandalism and physical abuse.",7
336,336,63320_199003_336,HOSTEL ACCOMMODATION FOR DISADVANTAGED STUDENTS.,1.0,"As a result, adolescents aged 13-16 years often have no appropriately supervised activities after school, with the consequent greater risk of drug abuse, petty crime, vandalism and physical abuse. The Government will allocate over $9 million for extension of the OSHC to provide more appropriate activities for older children such as supervised sporting activities, and drop-in centres with facilities for homework and media/art workshops.",1
337,337,63320_199003_337,The Government will also extend hostel accommodation for disadvantaged students from remote locations to enable them to pursue secondary or further education.,,"The Government will allocate over $9 million for extension of the OSHC to provide more appropriate activities for older children such as supervised sporting activities, and drop-in centres with facilities for homework and media/art workshops. HOSTEL ACCOMMODATION FOR DISADVANTAGED STUDENTS.",3
338,338,63320_199003_338,This will cost $4 million over three years.,,HOSTEL ACCOMMODATION FOR DISADVANTAGED STUDENTS. The Government will also extend hostel accommodation for disadvantaged students from remote locations to enable them to pursue secondary or further education.,7
339,339,63320_199003_339,URBAN PUBLIC TRANSPORT.,1.0,The Government will also extend hostel accommodation for disadvantaged students from remote locations to enable them to pursue secondary or further education. This will cost $4 million over three years.,1
340,340,63320_199003_340,Increased priority will be given to improving transport systems in the major cities.,,This will cost $4 million over three years. URBAN PUBLIC TRANSPORT.,3
341,341,63320_199003_341,The continuing growth in traffic is placing increasingly heavy demands on our road systems.,,URBAN PUBLIC TRANSPORT. Increased priority will be given to improving transport systems in the major cities.,1
342,342,63320_199003_342,The problems of congestion and travel times are most acute in our largest cities.,,Increased priority will be given to improving transport systems in the major cities. The continuing growth in traffic is placing increasingly heavy demands on our road systems.,1
343,343,63320_199003_343,"The Government is committed to addressing this problem through our continuing commitment to road infrastructure development, and through increased priority for urban public transport development.",,The continuing growth in traffic is placing increasingly heavy demands on our road systems. The problems of congestion and travel times are most acute in our largest cities.,3
344,344,63320_199003_344,"Public transport systems have tended to grow from the centre of cities and, therefore, tend not to provide good access to the more distant residential and industrial areas.",,"The problems of congestion and travel times are most acute in our largest cities. The Government is committed to addressing this problem through our continuing commitment to road infrastructure development, and through increased priority for urban public transport development.",3
345,345,63320_199003_345,This contributes to the social and economic isolation of the least-advantaged residents of those areas.,,"The Government is committed to addressing this problem through our continuing commitment to road infrastructure development, and through increased priority for urban public transport development. Public transport systems have tended to grow from the centre of cities and, therefore, tend not to provide good access to the more distant residential and industrial areas.",3
346,346,63320_199003_346,"In co-operation with the States, the Government will build on its commitment to improving urban transport under the Australian Centennial Roads Development Program (ACRD) by providing an additional $85 million over three years to the States for public transport.",,"Public transport systems have tended to grow from the centre of cities and, therefore, tend not to provide good access to the more distant residential and industrial areas. This contributes to the social and economic isolation of the least-advantaged residents of those areas.",7
347,347,63320_199003_347,"In total, well over $200 million will be available under the ACRD to improve urban public transport, particularly in the most disadvantaged metropolitan areas.",,"This contributes to the social and economic isolation of the least-advantaged residents of those areas. In co-operation with the States, the Government will build on its commitment to improving urban transport under the Australian Centennial Roads Development Program (ACRD) by providing an additional $85 million over three years to the States for public transport.",7
348,348,63320_199003_348,EFFECT OF THE GOVERNMENT'S CHILD CARE ANNOUNCEMENTS.,1.0,"In co-operation with the States, the Government will build on its commitment to improving urban transport under the Australian Centennial Roads Development Program (ACRD) by providing an additional $85 million over three years to the States for public transport. In total, well over $200 million will be available under the ACRD to improve urban public transport, particularly in the most disadvantaged metropolitan areas.",1
349,349,63320_199003_349,Nearly 280000 families will benefit from new child care arrangements announced today.,,"In total, well over $200 million will be available under the ACRD to improve urban public transport, particularly in the most disadvantaged metropolitan areas. EFFECT OF THE GOVERNMENT'S CHILD CARE ANNOUNCEMENTS.",7
350,350,63320_199003_350,The Government's child care policy:  - creates new child care places.,,EFFECT OF THE GOVERNMENT'S CHILD CARE ANNOUNCEMENTS. Nearly 280000 families will benefit from new child care arrangements announced today.,7
351,351,63320_199003_351,- makes child care affordable.,,Nearly 280000 families will benefit from new child care arrangements announced today. The Government's child care policy:  - creates new child care places.,7
352,352,63320_199003_352,- is directed to lower and middle income families.,,The Government's child care policy:  - creates new child care places. - makes child care affordable.,1
353,353,63320_199003_353,- provides for a minimum level of quality.,,- makes child care affordable. - is directed to lower and middle income families.,1
354,354,63320_199003_354,- and is relatively easily administered.,,- is directed to lower and middle income families. - provides for a minimum level of quality.,1
355,355,63320_199003_355,CREATING NEW CHILD CARE PLACES.,1.0,- provides for a minimum level of quality. - and is relatively easily administered.,1
356,356,63320_199003_356,"Today's announcements commit the Government to making available additional funding capable of creating, with the States another 50000 child care places over the next five years.",,- and is relatively easily administered. CREATING new child care PLACES.,7
357,357,63320_199003_357,"And we will be providing incentives for more commercial child care centres to be built, by extending fee relief to those centres for the first time.",,"CREATING NEW CHILD CARE PLACES. Today's announcements commit the Government to making available additional funding capable of creating, with the States another 50000 child care places over the next five years.",1
358,358,63320_199003_358,Fee relief for employer provided care will be significantly increased.,,"Today's announcements commit the Government to making available additional funding capable of creating, with the States another 50000 child care places over the next five years. And we will be providing incentives for more commercial child care centres to be built, by extending fee relief to those centres for the first time.",7
359,359,63320_199003_359,We expect an estimated 28000 new places in employer provided and commercial centres.,,"And we will be providing incentives for more commercial child care centres to be built, by extending fee relief to those centres for the first time. Fee relief for employer provided care will be significantly increased.",7
360,360,63320_199003_360,This total of 78000 places under the new initiatives comprises:  - 10000 centre based places in the community sector.,,Fee relief for employer provided care will be significantly increased. We expect an estimated 28000 new places in employer provided and commercial centres.,7
361,361,63320_199003_361,- 10000 family day care places.,,We expect an estimated 28000 new places in employer provided and commercial centres. This total of 78000 places under the new initiatives comprises:  - 10000 centre based places in the community sector.,5
362,362,63320_199003_362,- 30000 outside school hours care places.,,This total of 78000 places under the new initiatives comprises:  - 10000 centre based places in the community sector. - 10000 family day care places.,7
363,363,63320_199003_363,- and estimated growth of 28000 employer and commercial places.,,- 10000 family day care places. - 30000 outside school hours care places.,2
364,364,63320_199003_364,INCREASING AFFORDABILITY BY IMPROVING FEE RELIEF.,1.0,- 30000 outside school hours care places. - and estimated growth of 28000 employer and commercial places.,1
365,365,63320_199003_365,"Many low and middle income families presently have difficulty affording child care because fee relief is insufficient or, in the case of commercial centres, it is not available at all.",1.0,- and estimated growth of 28000 employer and commercial places. INCREASING AFFORDABILITY BY IMPROVING FEE RELIEF.,1
366,366,63320_199003_366,The measures announced today both increase fee relief and extend fee relief to commercial centres.,,"INCREASING AFFORDABILITY BY IMPROVING FEE RELIEF. Many low and middle income families presently have difficulty affording child care because fee relief is insufficient or, in the case of commercial centres, it is not available at all.",1
367,367,63320_199003_367,The new measures include:  - increasing the maximum fee relief ceiling to $100 a week.,,"Many low and middle income families presently have difficulty affording child care because fee relief is insufficient or, in the case of commercial centres, it is not available at all. The measures announced today both increase fee relief and extend fee relief to commercial centres.",1
368,368,63320_199003_368,"- increasing the income threshold for maximum fee relief from $280 gross weekly income to $370 a week, for a family with one child.",,The measures announced today both increase fee relief and extend fee relief to commercial centres. The new measures include:  - increasing the maximum fee relief ceiling to $100 a week.,7
369,369,63320_199003_369,- more generous fee relief withdrawal rates above this income to phase out eligibility for fee relief over a broader income range - so that some fee relief will be available to families with income up to $64000 per annum for one child in care.,,"The new measures include:  - increasing the maximum fee relief ceiling to $100 a week. - increasing the income threshold for maximum fee relief from $280 gross weekly income to $370 a week, for a family with one child.",7
