,oid,Id,sentence,Flag,Context,labels
355,355,63620_198412_355,The Liberal Party has supported the comprehensive review of pensioner needs through the current Senate Inquiry.,0,• Encouragement of the widest possible employee superannuating coverage with appropriate safeguards for portability and the preservation and vesting of benefits. • Recognition of the special problems of the self-employed to ensure their treatment is similar to employees.,1
356,356,63620_198412_356,That Inquiry has unfortunately been delayed by the premature election.,1,• Recognition of the special problems of the self-employed to ensure their treatment is similar to employees. The Liberal Party has supported the comprehensive review of pensioner needs through the current Senate Inquiry.,1
357,357,63620_198412_357,We look forward to receiving the recommendations of the Senate Inquiry after the election as the new Liberal Government.,0,The Liberal Party has supported the comprehensive review of pensioner needs through the current Senate Inquiry. That Inquiry has unfortunately been delayed by the premature election.,1
358,358,63620_198412_358,GOAL FOUR: A Secure Australia.,0,That Inquiry has unfortunately been delayed by the premature election. We look forward to receiving the recommendations of the Senate Inquiry after the election as the new Liberal Government.,1
359,359,63620_198412_359,FOREIGN RELATIONS.,1,We look forward to receiving the recommendations of the Senate Inquiry after the election as the new Liberal Government. GOAL FOUR: A Secure Australia.,1
360,360,63620_198412_360,We cannot isolate Australia from our region or the rest of the world.,1,GOAL FOUR: A Secure Australia. FOREIGN RELATIONS.,1
361,361,63620_198412_361,Our security is totally bound up with the security of our friends and allies in the Western World.,1,FOREIGN RELATIONS. We cannot isolate Australia from our region or the rest of the world.,1
362,362,63620_198412_362,"It will be guaranteed best by strengthening and contributing to the Western Alliance, the ANZUS Treaty and the Five Power Agreement.",0,We cannot isolate Australia from our region or the rest of the world. Our security is totally bound up with the security of our friends and allies in the Western World.,1
363,363,63620_198412_363,For three decades the ANZUS partnership has been the effective cornerstone of our national security.,1,"Our security is totally bound up with the security of our friends and allies in the Western World. It will be guaranteed best by strengthening and contributing to the Western Alliance, the ANZUS Treaty and the Five Power Agreement.",1
364,364,63620_198412_364,Our defense links with the United States through ANZUS are rightly seen by Australians as essential to a secure future.,1,"It will be guaranteed best by strengthening and contributing to the Western Alliance, the ANZUS Treaty and the Five Power Agreement. For three decades the ANZUS partnership has been the effective cornerstone of our national security.",1
365,365,63620_198412_365,Recent developments have shaken the ANZUS link.,1,For three decades the ANZUS partnership has been the effective cornerstone of our national security. Our defense links with the United States through ANZUS are rightly seen by Australians as essential to a secure future.,1
366,366,63620_198412_366,The Labor Government has cast uncertainty over the docking and visiting rights of the ships of our allies.,1,Our defense links with the United States through ANZUS are rightly seen by Australians as essential to a secure future. Recent developments have shaken the ANZUS link.,1
367,367,63620_198412_367,The denial of repair facilities for HMS Invincible caused concern and uncertainty amongst our allies.,1,Recent developments have shaken the ANZUS link. The Labor Government has cast uncertainty over the docking and visiting rights of the ships of our allies.,1
368,368,63620_198412_368,The actions of the New Zealand Labor Government in banning visits of nuclear powered or armed ships to their ports threaten to reduce ANZUS to a hollow shell.,1,The Labor Government has cast uncertainty over the docking and visiting rights of the ships of our allies. The denial of repair facilities for HMS Invincible caused concern and uncertainty amongst our allies.,1
369,369,63620_198412_369,Labor's response has been weak and contradictory in spite of the Soviet naval build-up in the Asia-Pacific region.,1,The denial of repair facilities for HMS Invincible caused concern and uncertainty amongst our allies. The actions of the New Zealand Labor Government in banning visits of nuclear powered or armed ships to their ports threaten to reduce ANZUS to a hollow shell.,1
370,370,63620_198412_370,We will repair the damage Labor has done to our national security through the weakening of ANZUS.,0,The actions of the New Zealand Labor Government in banning visits of nuclear powered or armed ships to their ports threaten to reduce ANZUS to a hollow shell. Labor's response has been weak and contradictory in spite of the Soviet naval build-up in the Asia-Pacific region.,1
371,371,63620_198412_371,Our strong preference is for ANZUS to continue as an effective alliance with the full participation of all three partners.,0,Labor's response has been weak and contradictory in spite of the Soviet naval build-up in the Asia-Pacific region. We will repair the damage Labor has done to our national security through the weakening of ANZUS.,1
372,372,63620_198412_372,A Liberal Government will make this clear to the New Zealand Government.,0,We will repair the damage Labor has done to our national security through the weakening of ANZUS. Our strong preference is for ANZUS to continue as an effective alliance with the full participation of all three partners.,1
373,373,63620_198412_373,"But if the New Zealand Government finds itself unable to play a full part in ANZUS, then the new Liberal Government will enter into negotiations aimed at concluding a bilateral alliance with the United States.",0,Our strong preference is for ANZUS to continue as an effective alliance with the full participation of all three partners. A Liberal Government will make this clear to the New Zealand Government.,1
374,374,63620_198412_374,Australia's national security cannot be left in continuing uncertainty.,0,"A Liberal Government will make this clear to the New Zealand Government. But if the New Zealand Government finds itself unable to play a full part in ANZUS, then the new Liberal Government will enter into negotiations aimed at concluding a bilateral alliance with the United States.",1
375,375,63620_198412_375,The next Liberal Government will end the uncertainty over the visiting and docking privileges of our allies.,0,"But if the New Zealand Government finds itself unable to play a full part in ANZUS, then the new Liberal Government will enter into negotiations aimed at concluding a bilateral alliance with the United States. Australia's national security cannot be left in continuing uncertainty.",5
376,376,63620_198412_376,While insisting on the highest standards of safety we will welcome the visits of allied ships.,0,Australia's national security cannot be left in continuing uncertainty. The next Liberal Government will end the uncertainty over the visiting and docking privileges of our allies.,1
377,377,63620_198412_377,We will reaffirm our commitment to the continued operation of the Joint Defense Facilities in Australia as a contribution to world peace and support joint exercises to safeguard the Pacific and Indian Ocean approaches.,0,The next Liberal Government will end the uncertainty over the visiting and docking privileges of our allies. While insisting on the highest standards of safety we will welcome the visits of allied ships.,7
378,378,63620_198412_378,"As a developed country, geographically close to developing countries, Australia can have a special role of building up trade, political, economic and development ties with our region.",0,While insisting on the highest standards of safety we will welcome the visits of allied ships. We will reaffirm our commitment to the continued operation of the Joint Defense Facilities in Australia as a contribution to world peace and support joint exercises to safeguard the Pacific and Indian Ocean approaches.,1
379,379,63620_198412_379,PEACE AND DISARMAMENT.,1,"We will reaffirm our commitment to the continued operation of the Joint Defense Facilities in Australia as a contribution to world peace and support joint exercises to safeguard the Pacific and Indian Ocean approaches. As a developed country, geographically close to developing countries, Australia can have a special role of building up trade, political, economic and development ties with our region.",1
380,380,63620_198412_380,Of central importance to Liberal Party policy is the prevention of nuclear war.,0,"As a developed country, geographically close to developing countries, Australia can have a special role of building up trade, political, economic and development ties with our region. PEACE AND DISARMAMENT.",1
381,381,63620_198412_381,"In recognition of this the Coalition has issued a separate policy on ""Disarmament and Arms Control"".",0,PEACE AND DISARMAMENT. Of central importance to Liberal Party policy is the prevention of nuclear war.,1
382,382,63620_198412_382,"In a nuclear war there can be no winners, no escape for neutral nations and no protection in so-called nuclear-free zones.",1,"Of central importance to Liberal Party policy is the prevention of nuclear war. In recognition of this the Coalition has issued a separate policy on ""Disarmament and Arms Control"".",1
383,383,63620_198412_383,Nuclear effects are world-wide.,1,"In recognition of this the Coalition has issued a separate policy on ""Disarmament and Arms Control"". In a nuclear war there can be no winners, no escape for neutral nations and no protection in so-called nuclear-free zones.",1
384,384,63620_198412_384,"Clearly, this whole issue is central to the future of mankind.",1,"In a nuclear war there can be no winners, no escape for neutral nations and no protection in so-called nuclear-free zones. Nuclear effects are world-wide.",1
385,385,63620_198412_385,"Under a Liberal Government, several initiatives were taken to promote the cause of peace and disarmament, including Australian participation in the influential United Nations Committee on Disarmament.",0,"Nuclear effects are world-wide. Clearly, this whole issue is central to the future of mankind.",1
386,386,63620_198412_386,"We believe that there is a place for nuclear technology in the world in such areas as agriculture, medicine and energy.",0,"Clearly, this whole issue is central to the future of mankind. Under a Liberal Government, several initiatives were taken to promote the cause of peace and disarmament, including Australian participation in the influential United Nations Committee on Disarmament.",1
387,387,63620_198412_387,But we will strongly resist the spread of nuclear weapons.,0,"Under a Liberal Government, several initiatives were taken to promote the cause of peace and disarmament, including Australian participation in the influential United Nations Committee on Disarmament. We believe that there is a place for nuclear technology in the world in such areas as agriculture, medicine and energy.",1
388,388,63620_198412_388,"For that reason, we will actively encourage more nations to sign the Nuclear Non-proliferation Treaty and urge the five nuclear weapon states to strengthen their side of the non-proliferation commitment.",0,"We believe that there is a place for nuclear technology in the world in such areas as agriculture, medicine and energy. But we will strongly resist the spread of nuclear weapons.",1
389,389,63620_198412_389,"Whilst nuclear disarmament promises the best long-term solution to avoiding nuclear war, it is only one part of the answer.",1,"But we will strongly resist the spread of nuclear weapons. For that reason, we will actively encourage more nations to sign the Nuclear Non-proliferation Treaty and urge the five nuclear weapon states to strengthen their side of the non-proliferation commitment.",1
390,390,63620_198412_390,The other is the continuation of a viable deterrent as long as it is required.,1,"For that reason, we will actively encourage more nations to sign the Nuclear Non-proliferation Treaty and urge the five nuclear weapon states to strengthen their side of the non-proliferation commitment. Whilst nuclear disarmament promises the best long-term solution to avoiding nuclear war, it is only one part of the answer.",1
391,391,63620_198412_391,"At this time, deterrence remains the only effective and viable restraint.",1,"Whilst nuclear disarmament promises the best long-term solution to avoiding nuclear war, it is only one part of the answer. The other is the continuation of a viable deterrent as long as it is required.",1
392,392,63620_198412_392,It is not sufficient to try to prevent only nuclear war.,1,"The other is the continuation of a viable deterrent as long as it is required. At this time, deterrence remains the only effective and viable restraint.",1
393,393,63620_198412_393,"Conventional weapons (including chemical, nerve and bacteriological weapons) are greatly increasing in lethal and destructive power.",1,"At this time, deterrence remains the only effective and viable restraint. It is not sufficient to try to prevent only nuclear war.",1
394,394,63620_198412_394,"Moreover, a conventional war involving significant interests of major powers could rapidly accelerate into a nuclear exchange.",1,"It is not sufficient to try to prevent only nuclear war. Conventional weapons (including chemical, nerve and bacteriological weapons) are greatly increasing in lethal and destructive power.",1
395,395,63620_198412_395,A pre-requisite for any effective long-term disarmament must be continuous diplomatic moves to eliminate or reduce areas of tension.,1,"Conventional weapons (including chemical, nerve and bacteriological weapons) are greatly increasing in lethal and destructive power. Moreover, a conventional war involving significant interests of major powers could rapidly accelerate into a nuclear exchange.",1
396,396,63620_198412_396,In such matters Australia can and must play an active part.,0,"Moreover, a conventional war involving significant interests of major powers could rapidly accelerate into a nuclear exchange. A pre-requisite for any effective long-term disarmament must be continuous diplomatic moves to eliminate or reduce areas of tension.",1
397,397,63620_198412_397,We urge the early resumption of the Strategy Arms Reduction Talks (START).,0,A pre-requisite for any effective long-term disarmament must be continuous diplomatic moves to eliminate or reduce areas of tension. In such matters Australia can and must play an active part.,1
398,398,63620_198412_398,We will advocate and support a universal agreement to achieve a comprehensive nuclear test ban whether atmospheric or subterranean.,0,In such matters Australia can and must play an active part. We urge the early resumption of the Strategy Arms Reduction Talks (START).,1
399,399,63620_198412_399,"We oppose, the French testing in Mururoa Atoll.",0,We urge the early resumption of the Strategy Arms Reduction Talks (START). We will advocate and support a universal agreement to achieve a comprehensive nuclear test ban whether atmospheric or subterranean.,1
400,400,63620_198412_400,Australia is a signatory to the Nuclear Non-Proliferation Treaty - and we should continue working to bolster and broaden its scope.,0,"We will advocate and support a universal agreement to achieve a comprehensive nuclear test ban whether atmospheric or subterranean. We oppose, the French testing in Mururoa Atoll.",1
401,401,63620_198412_401,"As an exporter of uranium, Liberal policies have established stringent safeguards and monitoring Systems.",0,"We oppose, the French testing in Mururoa Atoll. Australia is a signatory to the Nuclear Non-Proliferation Treaty - and we should continue working to bolster and broaden its scope.",1
402,402,63620_198412_402,"We will work to strengthen the role of the International Atomic Energy Agency, to improve its programs and its safeguards and surveillance Systems.",0,"Australia is a signatory to the Nuclear Non-Proliferation Treaty - and we should continue working to bolster and broaden its scope. As an exporter of uranium, Liberal policies have established stringent safeguards and monitoring Systems.",1
403,403,63620_198412_403,"As a respected member of the Conference on Disarmament, Australia has a valuable opportunity to influence discussions and decisions in the plenary sessions.",0,"As an exporter of uranium, Liberal policies have established stringent safeguards and monitoring Systems. We will work to strengthen the role of the International Atomic Energy Agency, to improve its programs and its safeguards and surveillance Systems.",1
404,404,63620_198412_404,The task of securing effective arms control and a permanent and just peace cannot rest solely with governments and international conferences.,1,"We will work to strengthen the role of the International Atomic Energy Agency, to improve its programs and its safeguards and surveillance Systems. As a respected member of the Conference on Disarmament, Australia has a valuable opportunity to influence discussions and decisions in the plenary sessions.",1
405,405,63620_198412_405,It demands a full community understanding of the many complex problems.,1,"As a respected member of the Conference on Disarmament, Australia has a valuable opportunity to influence discussions and decisions in the plenary sessions. The task of securing effective arms control and a permanent and just peace cannot rest solely with governments and international conferences.",1
406,406,63620_198412_406,It requires comprehensive and reasoned public debate on the issues.,1,The task of securing effective arms control and a permanent and just peace cannot rest solely with governments and international conferences. It demands a full community understanding of the many complex problems.,1
407,407,63620_198412_407,"In recognition of the need for a well-informed community, we will provide accurate and objective information and will encourage thorough public debate and scrutiny.",0,It demands a full community understanding of the many complex problems. It requires comprehensive and reasoned public debate on the issues.,1
408,408,63620_198412_408,"With a full public understanding, we will seek to achieve bi-partisanship between all political parties, both on facts and actions.",0,"It requires comprehensive and reasoned public debate on the issues. In recognition of the need for a well-informed community, we will provide accurate and objective information and will encourage thorough public debate and scrutiny.",2
409,409,63620_198412_409,DEFENSE.,1,"In recognition of the need for a well-informed community, we will provide accurate and objective information and will encourage thorough public debate and scrutiny. With a full public understanding, we will seek to achieve bi-partisanship between all political parties, both on facts and actions.",1
410,410,63620_198412_410,"The maintenance of an Australian Defense Force able to deter aggression against Australia, its territories, maritime zone and legitimate national interests is a prime responsibility of the Federal Government.",0,"With a full public understanding, we will seek to achieve bi-partisanship between all political parties, both on facts and actions. DEFENSE.",3
411,411,63620_198412_411,The Australian Defense Force should be at least independently capable of handing a low level threat and be progressively strengthened so that this independent capability is enhanced.,0,"DEFENSE. The maintenance of an Australian Defense Force able to deter aggression against Australia, its territories, maritime zone and legitimate national interests is a prime responsibility of the Federal Government.",4
412,412,63620_198412_412,The Australian Defense Force should have the capability to operate and integrate with allied forces.,0,"The maintenance of an Australian Defense Force able to deter aggression against Australia, its territories, maritime zone and legitimate national interests is a prime responsibility of the Federal Government. The Australian Defense Force should be at least independently capable of handing a low level threat and be progressively strengthened so that this independent capability is enhanced.",6
413,413,63620_198412_413,"As the recent Report of the Joint Parliamentary Committee on Foreign Affairs and Defense concluded, Australia's present defense strategy is inadequate and our forces are thinly spread and generally ill-prepared.",1,The Australian Defense Force should be at least independently capable of handing a low level threat and be progressively strengthened so that this independent capability is enhanced. The Australian Defense Force should have the capability to operate and integrate with allied forces.,1
414,414,63620_198412_414,"Under Labor, defense has not received the budget priority that the current strategic situation requires.",1,"The Australian Defense Force should have the capability to operate and integrate with allied forces. As the recent Report of the Joint Parliamentary Committee on Foreign Affairs and Defense concluded, Australia's present defense strategy is inadequate and our forces are thinly spread and generally ill-prepared.",1
415,415,63620_198412_415,"There has been a rundown in spare parts, ammunition and fuel.",1,"As the recent Report of the Joint Parliamentary Committee on Foreign Affairs and Defense concluded, Australia's present defense strategy is inadequate and our forces are thinly spread and generally ill-prepared. Under Labor, defense has not received the budget priority that the current strategic situation requires.",1
416,416,63620_198412_416,Weapons and equipment are aging.,1,"Under Labor, defense has not received the budget priority that the current strategic situation requires. There has been a rundown in spare parts, ammunition and fuel.",1
417,417,63620_198412_417,The fixed wing aircraft of the RAN have been sold.,1,"There has been a rundown in spare parts, ammunition and fuel. Weapons and equipment are aging.",1
418,418,63620_198412_418,Units are operating below establishment.,1,Weapons and equipment are aging. The fixed wing aircraft of the RAN have been sold.,1
419,419,63620_198412_419,The RAAF has no aerial refueling or airborne early warning radar.,1,The fixed wing aircraft of the RAN have been sold. Units are operating below establishment.,1
420,420,63620_198412_420,"The Reserves have suffered an enforced reduction in numbers, bars to new recruitment and a reduction in training.",1,Units are operating below establishment. The RAAF has no aerial refueling or airborne early warning radar.,1
421,421,63620_198412_421,Liberal defense policy is dedicated to restoring the strength and vitality of the Australian Defense Force.,0,"The RAAF has no aerial refueling or airborne early warning radar. The Reserves have suffered an enforced reduction in numbers, bars to new recruitment and a reduction in training.",1
422,422,63620_198412_422,"The new Liberal Government will ensure that the ADF is efficiently organized, adequately manned, well trained, properly equipped and backed with the logistic support necessary for it to fulfil its responsibilities.",0,"The Reserves have suffered an enforced reduction in numbers, bars to new recruitment and a reduction in training. Liberal defense policy is dedicated to restoring the strength and vitality of the Australian Defense Force.",7
423,423,63620_198412_423,"The serious budget outlook makes it impossible to assess precisely the level of available resources, but we are committed to giving defense a high budget priority.",0,"Liberal defense policy is dedicated to restoring the strength and vitality of the Australian Defense Force. The new Liberal Government will ensure that the ADF is efficiently organized, adequately manned, well trained, properly equipped and backed with the logistic support necessary for it to fulfil its responsibilities.",3
424,424,63620_198412_424,Redressing the run-down under Labor will begin in our first Budget.,0,"The new Liberal Government will ensure that the ADF is efficiently organized, adequately manned, well trained, properly equipped and backed with the logistic support necessary for it to fulfil its responsibilities. The serious budget outlook makes it impossible to assess precisely the level of available resources, but we are committed to giving defense a high budget priority.",5
425,425,63620_198412_425,Priority will be given to Northern and Western Australia for new basing and deployment including a patrol boat facility in NW Australia and a RAAF base in the Cape York Peninsula.,0,"The serious budget outlook makes it impossible to assess precisely the level of available resources, but we are committed to giving defense a high budget priority. Redressing the run-down under Labor will begin in our first Budget.",1
426,426,63620_198412_426,A strong Divisional structure must be retained in the Army and it must be equipped with the manpower and arms it needs.,0,Redressing the run-down under Labor will begin in our first Budget. Priority will be given to Northern and Western Australia for new basing and deployment including a patrol boat facility in NW Australia and a RAAF base in the Cape York Peninsula.,1
427,427,63620_198412_427,Upgrading the capability of the Operational Deployment Force based at Townsville will be a major priority.,0,Priority will be given to Northern and Western Australia for new basing and deployment including a patrol boat facility in NW Australia and a RAAF base in the Cape York Peninsula. A strong Divisional structure must be retained in the Army and it must be equipped with the manpower and arms it needs.,6
428,428,63620_198412_428,We will program the acquisition of air-borne early warning radar aircraft and bring Jindalee over-the-horizon radar into operation as soon as possible.,0,A strong Divisional structure must be retained in the Army and it must be equipped with the manpower and arms it needs. Upgrading the capability of the Operational Deployment Force based at Townsville will be a major priority.,1
429,429,63620_198412_429,An urgent investigation will be initiated into the best replacement for the Oberon Class submarines.,0,Upgrading the capability of the Operational Deployment Force based at Townsville will be a major priority. We will program the acquisition of air-borne early warning radar aircraft and bring Jindalee over-the-horizon radar into operation as soon as possible.,1
430,430,63620_198412_430,We will strengthen the Navy's mine countermeasure forces and anti-submarine capability.,0,We will program the acquisition of air-borne early warning radar aircraft and bring Jindalee over-the-horizon radar into operation as soon as possible. An urgent investigation will be initiated into the best replacement for the Oberon Class submarines.,1
431,431,63620_198412_431,"GOAL FIVE: One Nation, One Future.",0,An urgent investigation will be initiated into the best replacement for the Oberon Class submarines. We will strengthen the Navy's mine countermeasure forces and anti-submarine capability.,1
432,432,63620_198412_432,In four years time Australia will celebrate its two hundredth birthday.,1,"We will strengthen the Navy's mine countermeasure forces and anti-submarine capability. GOAL FIVE: One Nation, One Future.",1
433,433,63620_198412_433,"Over two centuries, we have built up a great heritage.",1,"GOAL FIVE: One Nation, One Future. In four years time Australia will celebrate its two hundredth birthday.",1
434,434,63620_198412_434,Perhaps the most outstanding feature of our national experience has been the social cohesion and unity we have achieved.,1,"In four years time Australia will celebrate its two hundredth birthday. Over two centuries, we have built up a great heritage.",1
435,435,63620_198412_435,"While other nations have been bitterly divided within, Australians have stuck together.",1,"Over two centuries, we have built up a great heritage. Perhaps the most outstanding feature of our national experience has been the social cohesion and unity we have achieved.",1
436,436,63620_198412_436,"This has taken work, effort and practical wisdom on the part of many Australians.",1,"Perhaps the most outstanding feature of our national experience has been the social cohesion and unity we have achieved. While other nations have been bitterly divided within, Australians have stuck together.",1
437,437,63620_198412_437,Successive governments have matched a vision of a growing Australia with a sensitivity to making sure that we have the social and economic climate which can absorb the many different peoples who have settled here.,1,"While other nations have been bitterly divided within, Australians have stuck together. This has taken work, effort and practical wisdom on the part of many Australians.",1
438,438,63620_198412_438,"In the next four years, and beyond, we have to apply the same wisdom and sensitivity.",0,"This has taken work, effort and practical wisdom on the part of many Australians. Successive governments have matched a vision of a growing Australia with a sensitivity to making sure that we have the social and economic climate which can absorb the many different peoples who have settled here.",1
439,439,63620_198412_439,"There are tensions in our society between groups and it would be unwise to assume that ""she'll be right"".",1,"Successive governments have matched a vision of a growing Australia with a sensitivity to making sure that we have the social and economic climate which can absorb the many different peoples who have settled here. In the next four years, and beyond, we have to apply the same wisdom and sensitivity.",1
440,440,63620_198412_440,"In controversial areas such as land rights and immigration, we have to exercise foresight and judgement in making sure that we make the right decisions for all Australians.",0,"In the next four years, and beyond, we have to apply the same wisdom and sensitivity. There are tensions in our society between groups and it would be unwise to assume that ""she'll be right"".",1
441,441,63620_198412_441,LIBERAL SUPPORT FOR THE FEDERAL SYSTEM OF GOVERNMENT.,0,"There are tensions in our society between groups and it would be unwise to assume that ""she'll be right"". In controversial areas such as land rights and immigration, we have to exercise foresight and judgement in making sure that we make the right decisions for all Australians.",3
442,442,63620_198412_442,Australia has been well served by its Constitution and the Federal System of Government it established.,1,"In controversial areas such as land rights and immigration, we have to exercise foresight and judgement in making sure that we make the right decisions for all Australians. LIBERAL SUPPORT FOR THE FEDERAL SYSTEM OF GOVERNMENT.",1
443,443,63620_198412_443,The Liberal Party is a strong defender of the federal system.,1,LIBERAL SUPPORT FOR THE FEDERAL SYSTEM OF GOVERNMENT. Australia has been well served by its Constitution and the Federal System of Government it established.,1
444,444,63620_198412_444,Unlike Labor we do not support the centralization of government power.,0,Australia has been well served by its Constitution and the Federal System of Government it established. The Liberal Party is a strong defender of the federal system.,2
445,445,63620_198412_445,"In a nation as vast and diverse as Australia effective Federal, State and local government Systems are needed to fulfil a variety of functions.",1,The Liberal Party is a strong defender of the federal system. Unlike Labor we do not support the centralization of government power.,1
446,446,63620_198412_446,We strongly support the division of powers amongst the three tiers of government.,0,"Unlike Labor we do not support the centralization of government power. In a nation as vast and diverse as Australia effective Federal, State and local government Systems are needed to fulfil a variety of functions.",2
447,447,63620_198412_447,A Federal Liberal Government will respect the powers and functions given to the States under the Constitution and built up over eighty-four years of federal experience.,0,"In a nation as vast and diverse as Australia effective Federal, State and local government Systems are needed to fulfil a variety of functions. We strongly support the division of powers amongst the three tiers of government.",2
448,448,63620_198412_448,We will work with the States to produce genuinely co-operative and workable solutions to problems that arise.,0,We strongly support the division of powers amongst the three tiers of government. A Federal Liberal Government will respect the powers and functions given to the States under the Constitution and built up over eighty-four years of federal experience.,6
449,449,63620_198412_449,NATIONAL SYMBOLS.,0,A Federal Liberal Government will respect the powers and functions given to the States under the Constitution and built up over eighty-four years of federal experience. We will work with the States to produce genuinely co-operative and workable solutions to problems that arise.,1
450,450,63620_198412_450,"The Liberal Party reflects the views of the great majority of Australians who support the retention of our flag, and the constitutional monarchy.",0,We will work with the States to produce genuinely co-operative and workable solutions to problems that arise. NATIONAL SYMBOLS.,6
451,451,63620_198412_451,We believe that many of these traditions are binding influences in our society.,0,"NATIONAL SYMBOLS. The Liberal Party reflects the views of the great majority of Australians who support the retention of our flag, and the constitutional monarchy.",1
452,452,63620_198412_452,The aim must be to build on the strengths - not to destroy them.,0,"The Liberal Party reflects the views of the great majority of Australians who support the retention of our flag, and the constitutional monarchy. We believe that many of these traditions are binding influences in our society.",6
453,453,63620_198412_453,"As we move toward the Bicentennial Year of 1988, our national symbols will take on added meaning.",0,We believe that many of these traditions are binding influences in our society. The aim must be to build on the strengths - not to destroy them.,1
454,454,63620_198412_454,They embody a great national history.,1,"The aim must be to build on the strengths - not to destroy them. As we move toward the Bicentennial Year of 1988, our national symbols will take on added meaning.",1
455,455,63620_198412_455,We do not seek to deny our past or to distort it.,0,"As we move toward the Bicentennial Year of 1988, our national symbols will take on added meaning. They embody a great national history.",1
456,456,63620_198412_456,IMMIGRATION.,0,They embody a great national history. We do not seek to deny our past or to distort it.,1
457,457,63620_198412_457,Australia has one of the world's great records in immigration.,0,We do not seek to deny our past or to distort it. IMMIGRATION.,1
458,458,63620_198412_458,To continue that record we affirm the following fundamental principles of a responsible immigration policy.,0,IMMIGRATION. Australia has one of the world's great records in immigration.,4
459,459,63620_198412_459,• that people should be admitted as refugees or for family reunion or for the benefit of the Australian community.,0,Australia has one of the world's great records in immigration. To continue that record we affirm the following fundamental principles of a responsible immigration policy.,5
460,460,63620_198412_460,• that the size and composition of the immigrant intake should not jeopardize social cohesiveness and harmony within the Australian community.,0,To continue that record we affirm the following fundamental principles of a responsible immigration policy. • that people should be admitted as refugees or for family reunion or for the benefit of the Australian community.,1
461,461,63620_198412_461,"Immigration criteria will be applied consistently to all applicants regardless of their race, color, nationality, or sex Applicants will be considered for migration as individuals or family units.",0,• that people should be admitted as refugees or for family reunion or for the benefit of the Australian community. • that the size and composition of the immigrant intake should not jeopardize social cohesiveness and harmony within the Australian community.,5
462,462,63620_198412_462,Eligibility standards for migrants should reflect Australian social mores and Australian laws.,0,"• that the size and composition of the immigrant intake should not jeopardize social cohesiveness and harmony within the Australian community. Immigration criteria will be applied consistently to all applicants regardless of their race, color, nationality, or sex Applicants will be considered for migration as individuals or family units.",1
463,463,63620_198412_463,Migration to Australia should be for permanent settlement.,0,"Immigration criteria will be applied consistently to all applicants regardless of their race, color, nationality, or sex Applicants will be considered for migration as individuals or family units. Eligibility standards for migrants should reflect Australian social mores and Australian laws.",1
464,464,63620_198412_464,"While migrants have the same rights as other Australian residents, individually or collectively, enclave settlement will not be encouraged.",0,Eligibility standards for migrants should reflect Australian social mores and Australian laws. Migration to Australia should be for permanent settlement.,1
465,465,63620_198412_465,Policies governing entry and settlement should be based on the premise that immigrants should integrate into Australian society.,0,"Migration to Australia should be for permanent settlement. While migrants have the same rights as other Australian residents, individually or collectively, enclave settlement will not be encouraged.",6
466,466,63620_198412_466,The current community concern and debate over immigration policy is the direct result of changes in the immigration program made by the current Government.,1,"While migrants have the same rights as other Australian residents, individually or collectively, enclave settlement will not be encouraged. Policies governing entry and settlement should be based on the premise that immigrants should integrate into Australian society.",1
467,467,63620_198412_467,These changes were made without adequate community consultation.,1,Policies governing entry and settlement should be based on the premise that immigrants should integrate into Australian society. The current community concern and debate over immigration policy is the direct result of changes in the immigration program made by the current Government.,1
468,468,63620_198412_468,The Labor Government has departed from the bi-partisan policies implemented by Liberal Governments.,1,The current community concern and debate over immigration policy is the direct result of changes in the immigration program made by the current Government. These changes were made without adequate community consultation.,1
469,469,63620_198412_469,Labor has overlooked an essential part of any successful immigration program in that they have failed to take the Australian community with them.,1,These changes were made without adequate community consultation. The Labor Government has departed from the bi-partisan policies implemented by Liberal Governments.,1
470,470,63620_198412_470,The next Liberal Government will move to restore community support for the immigration program.,0,The Labor Government has departed from the bi-partisan policies implemented by Liberal Governments. Labor has overlooked an essential part of any successful immigration program in that they have failed to take the Australian community with them.,5
471,471,63620_198412_471,"We will support the family reunion program, fully consider the employment needs of Australians and the short and long term national need for migrants with skills and capital.",0,Labor has overlooked an essential part of any successful immigration program in that they have failed to take the Australian community with them. The next Liberal Government will move to restore community support for the immigration program.,7
472,472,63620_198412_472,MULTICULTURALISM.,1,"The next Liberal Government will move to restore community support for the immigration program. We will support the family reunion program, fully consider the employment needs of Australians and the short and long term national need for migrants with skills and capital.",1
473,473,63620_198412_473,The Coalition supports multiculturalism as an enhancement of the Australian way of life.,0,"We will support the family reunion program, fully consider the employment needs of Australians and the short and long term national need for migrants with skills and capital. MULTICULTURALISM.",1
474,474,63620_198412_474,Australia's strength and greatness is enhanced by the diversity of its ethnic groups.,1,MULTICULTURALISM. The Coalition supports multiculturalism as an enhancement of the Australian way of life.,1
475,475,63620_198412_475,The prime thrust of our approach to multiculturalism is not to institutionalize differences between groups.,0,The Coalition supports multiculturalism as an enhancement of the Australian way of life. Australia's strength and greatness is enhanced by the diversity of its ethnic groups.,2
476,476,63620_198412_476,"The aim must be to encourage all groups in Australia to participate in the broad mainstream of the Australian way of life, using the general community based services.",0,Australia's strength and greatness is enhanced by the diversity of its ethnic groups. The prime thrust of our approach to multiculturalism is not to institutionalize differences between groups.,1
